episode,score,total_reward,steps,eps,timestamp
1,12,96.16,92,0.0100,20260309-011515
2,1,0.16,10,0.0100,20260309-011515
3,14,115.35,136,0.0100,20260309-011516
4,13,105.82,138,0.0100,20260309-011516
5,21,172.38,213,0.0100,20260309-011517
6,14,116.74,119,0.0100,20260309-011518
7,20,145.67,280,0.0100,20260309-011518
8,25,207.66,299,0.0100,20260309-011518
9,5,39.99,27,0.0100,20260309-011518
10,34,293.88,324,0.0100,20260309-011519
11,34,289.38,359,0.0100,20260309-011519
12,24,188.58,279,0.0100,20260309-011519
13,28,228.60,272,0.0100,20260309-011520
14,10,80.97,105,0.0100,20260309-011520
15,16,138.00,149,0.0100,20260309-011521
16,16,127.35,201,0.0100,20260309-011521
17,29,237.28,306,0.0100,20260309-011521
18,18,149.46,164,0.0100,20260309-011522
19,27,215.81,315,0.0100,20260309-011522
20,20,138.24,296,0.0100,20260309-011522
21,15,128.99,122,0.0100,20260309-011522
22,21,173.83,212,0.0100,20260309-011523
23,12,104.46,86,0.0100,20260309-011523
24,13,113.75,109,0.0100,20260309-011524
25,20,165.88,179,0.0100,20260309-011524
26,30,255.77,269,0.0100,20260309-011524
27,0,-9.96,6,0.0100,20260309-011525
28,25,212.39,240,0.0100,20260309-011525
29,19,159.06,168,0.0100,20260309-011525
30,28,233.58,316,0.0100,20260309-011526
31,17,139.03,149,0.0100,20260309-011527
32,17,139.28,170,0.0100,20260309-011527
33,28,227.52,291,0.0100,20260309-011527
34,20,170.41,151,0.0100,20260309-011528
35,31,261.57,287,0.0100,20260309-011528
36,22,174.07,224,0.0100,20260309-011529
37,24,209.11,180,0.0100,20260309-011530
38,20,167.19,196,0.0100,20260309-011530
39,14,112.87,142,0.0100,20260309-011530
40,22,185.47,228,0.0100,20260309-011531
41,30,234.79,411,0.0100,20260309-011532
42,15,125.16,122,0.0100,20260309-011532
43,36,308.34,372,0.0100,20260309-011532
44,18,143.41,217,0.0100,20260309-011532
45,24,196.35,263,0.0100,20260309-011533
46,8,66.44,64,0.0100,20260309-011533
47,16,141.74,111,0.0100,20260309-011534
48,24,199.82,259,0.0100,20260309-011535
49,28,240.36,273,0.0100,20260309-011535
50,16,121.85,205,0.0100,20260309-011535
51,23,196.36,201,0.0100,20260309-011536
52,23,177.25,239,0.0100,20260309-011536
53,26,202.93,357,0.0100,20260309-011537
54,13,108.76,111,0.0100,20260309-011538
55,22,184.17,206,0.0100,20260309-011538
56,17,140.40,161,0.0100,20260309-011538
57,20,158.91,231,0.0100,20260309-011539
58,29,225.60,362,0.0100,20260309-011539
59,25,211.29,248,0.0100,20260309-011540
60,11,89.96,110,0.0100,20260309-011540
61,23,191.88,240,0.0100,20260309-011541
62,28,229.46,273,0.0100,20260309-011541
63,21,173.13,240,0.0100,20260309-011542
64,12,99.02,91,0.0100,20260309-011542
65,21,168.32,216,0.0100,20260309-011542
66,11,90.04,93,0.0100,20260309-011543
67,31,249.04,315,0.0100,20260309-011543
68,24,199.59,206,0.0100,20260309-011543
69,22,174.96,241,0.0100,20260309-011544
70,24,189.62,304,0.0100,20260309-011544
71,15,127.03,120,0.0100,20260309-011544
72,14,118.97,111,0.0100,20260309-011544
73,14,117.54,119,0.0100,20260309-011545
74,27,227.29,230,0.0100,20260309-011545
75,11,91.55,87,0.0100,20260309-011546
76,21,179.10,180,0.0100,20260309-011546
77,24,197.96,276,0.0100,20260309-011546
78,18,155.82,143,0.0100,20260309-011546
79,31,264.68,253,0.0100,20260309-011548
80,16,133.01,191,0.0100,20260309-011548
81,33,276.37,379,0.0100,20260309-011549
82,3,20.46,33,0.0100,20260309-011549
83,10,83.92,85,0.0100,20260309-011549
84,24,206.46,183,0.0100,20260309-011549
85,23,195.06,240,0.0100,20260309-011549
86,26,214.13,264,0.0100,20260309-011549
87,29,243.13,288,0.0100,20260309-011550
88,14,118.50,111,0.0100,20260309-011550
89,32,276.24,292,0.0100,20260309-011551
90,21,178.88,162,0.0100,20260309-011551
91,12,97.44,118,0.0100,20260309-011551
92,24,208.61,234,0.0100,20260309-011552
93,25,214.20,256,0.0100,20260309-011553
94,15,123.17,133,0.0100,20260309-011553
95,21,178.97,168,0.0100,20260309-011553
96,34,282.02,335,0.0100,20260309-011554
97,21,176.47,191,0.0100,20260309-011554
98,27,222.02,241,0.0100,20260309-011554
99,16,133.79,127,0.0100,20260309-011554
100,26,213.92,264,0.0100,20260309-011554
101,11,87.39,103,0.0100,20260309-011554
102,13,107.36,113,0.0100,20260309-011555
103,16,130.79,150,0.0100,20260309-011555
104,15,129.69,116,0.0100,20260309-011556
105,21,178.27,168,0.0100,20260309-011556
106,21,183.81,186,0.0100,20260309-011556
107,21,180.66,185,0.0100,20260309-011557
108,17,146.45,128,0.0100,20260309-011557
109,25,209.25,250,0.0100,20260309-011557
110,1,0.28,16,0.0100,20260309-011558
111,24,199.64,250,0.0100,20260309-011558
112,30,254.91,319,0.0100,20260309-011559
113,17,145.47,136,0.0100,20260309-011600
114,28,232.98,307,0.0100,20260309-011601
115,31,247.09,360,0.0100,20260309-011601
116,25,188.02,304,0.0100,20260309-011601
117,23,192.15,207,0.0100,20260309-011601
118,28,220.09,323,0.0100,20260309-011601
119,26,226.70,185,0.0100,20260309-011602
120,31,254.05,377,0.0100,20260309-011602
121,18,144.97,177,0.0100,20260309-011602
122,11,95.70,69,0.0100,20260309-011603
123,15,125.45,132,0.0100,20260309-011603
124,17,131.15,169,0.0100,20260309-011603
125,16,135.75,143,0.0100,20260309-011604
126,25,210.34,239,0.0100,20260309-011604
127,10,85.92,80,0.0100,20260309-011604
128,15,123.19,160,0.0100,20260309-011604
129,17,144.92,147,0.0100,20260309-011605
130,25,197.91,245,0.0100,20260309-011605
131,9,75.14,72,0.0100,20260309-011606
132,17,141.59,142,0.0100,20260309-011606
133,25,218.31,216,0.0100,20260309-011606
134,32,261.45,341,0.0100,20260309-011606
135,20,167.38,165,0.0100,20260309-011607
136,9,77.91,59,0.0100,20260309-011607
137,14,115.61,130,0.0100,20260309-011607
138,17,145.39,132,0.0100,20260309-011608
139,25,206.83,230,0.0100,20260309-011608
140,18,151.45,160,0.0100,20260309-011608
141,9,75.08,74,0.0100,20260309-011609
142,0,-9.92,8,0.0100,20260309-011609
143,15,120.30,146,0.0100,20260309-011609
144,14,115.31,112,0.0100,20260309-011610
145,26,212.59,244,0.0100,20260309-011610
146,27,213.74,315,0.0100,20260309-011610
147,24,195.58,240,0.0100,20260309-011610
148,16,139.14,125,0.0100,20260309-011611
149,25,209.51,262,0.0100,20260309-011611
150,13,111.40,106,0.0100,20260309-011611
151,26,210.70,297,0.0100,20260309-011611
152,20,173.70,182,0.0100,20260309-011612
153,18,154.98,143,0.0100,20260309-011612
154,11,94.88,75,0.0100,20260309-011612
155,22,190.56,202,0.0100,20260309-011613
156,9,71.70,78,0.0100,20260309-011613
157,16,143.32,121,0.0100,20260309-011613
158,25,208.62,231,0.0100,20260309-011614
159,24,213.42,191,0.0100,20260309-011614
160,18,156.75,136,0.0100,20260309-011615
161,26,211.28,315,0.0100,20260309-011615
162,11,88.34,100,0.0100,20260309-011616
163,27,229.88,283,0.0100,20260309-011616
164,31,263.76,237,0.0100,20260309-011616
165,25,202.38,273,0.0100,20260309-011616
166,31,259.72,279,0.0100,20260309-011617
167,25,210.65,238,0.0100,20260309-011617
168,18,157.92,148,0.0100,20260309-011617
169,25,222.03,163,0.0100,20260309-011618
170,16,141.08,118,0.0100,20260309-011618
171,22,186.65,182,0.0100,20260309-011618
172,23,186.90,216,0.0100,20260309-011619
173,12,101.29,111,0.0100,20260309-011619
174,21,183.93,156,0.0100,20260309-011619
175,13,102.59,151,0.0100,20260309-011620
176,29,245.37,311,0.0100,20260309-011620
177,21,175.31,203,0.0100,20260309-011620
178,19,156.09,197,0.0100,20260309-011621
179,11,90.29,97,0.0100,20260309-011621
180,19,154.34,178,0.0100,20260309-011622
181,22,172.72,257,0.0100,20260309-011622
182,19,159.17,184,0.0100,20260309-011623
183,15,129.04,110,0.0100,20260309-011623
184,23,181.35,266,0.0100,20260309-011623
185,26,216.79,294,0.0100,20260309-011623
186,17,138.76,154,0.0100,20260309-011624
187,29,235.63,317,0.0100,20260309-011624
188,19,154.60,233,0.0100,20260309-011624
189,16,135.02,122,0.0100,20260309-011625
190,16,138.34,122,0.0100,20260309-011625
191,15,131.60,91,0.0100,20260309-011625
192,26,209.32,278,0.0100,20260309-011626
193,21,176.56,156,0.0100,20260309-011627
194,19,154.19,205,0.0100,20260309-011627
195,27,229.32,255,0.0100,20260309-011627
196,26,217.50,221,0.0100,20260309-011627
197,27,206.46,328,0.0100,20260309-011627
198,21,176.20,211,0.0100,20260309-011628
199,21,185.12,158,0.0100,20260309-011628
200,11,87.12,87,0.0100,20260309-011629
201,20,171.49,148,0.0100,20260309-011629
202,26,212.42,280,0.0100,20260309-011629
203,20,167.00,170,0.0100,20260309-011629
204,24,202.12,233,0.0100,20260309-011631
205,14,119.06,113,0.0100,20260309-011631
206,14,120.57,98,0.0100,20260309-011631
207,26,214.60,240,0.0100,20260309-011631
208,21,178.82,205,0.0100,20260309-011631
209,24,188.45,280,0.0100,20260309-011631
210,21,176.89,183,0.0100,20260309-011632
211,25,213.58,205,0.0100,20260309-011632
212,14,120.63,127,0.0100,20260309-011632
213,16,131.68,139,0.0100,20260309-011633
214,20,173.27,194,0.0100,20260309-011634
215,26,218.22,257,0.0100,20260309-011635
216,17,141.46,153,0.0100,20260309-011635
217,21,178.49,218,0.0100,20260309-011635
218,27,219.32,294,0.0100,20260309-011635
219,27,220.33,233,0.0100,20260309-011636
220,8,65.21,73,0.0100,20260309-011637
221,25,217.14,226,0.0100,20260309-011637
222,28,225.59,323,0.0100,20260309-011637
223,34,276.72,473,0.0100,20260309-011638
224,5,38.97,42,0.0100,20260309-011638
225,22,190.12,156,0.0100,20260309-011638
226,20,156.70,220,0.0100,20260309-011638
227,25,211.57,211,0.0100,20260309-011638
228,14,118.36,100,0.0100,20260309-011638
229,15,132.16,106,0.0100,20260309-011639
230,36,310.30,335,0.0100,20260309-011640
231,17,141.54,152,0.0100,20260309-011640
232,24,200.33,206,0.0100,20260309-011641
233,30,256.09,288,0.0100,20260309-011641
234,20,172.34,166,0.0100,20260309-011642
235,31,259.00,287,0.0100,20260309-011642
236,26,210.38,272,0.0100,20260309-011642
237,27,223.35,307,0.0100,20260309-011642
238,9,76.54,62,0.0100,20260309-011642
239,22,185.03,187,0.0100,20260309-011643
240,1,-0.36,12,0.0100,20260309-011643
241,1,-0.34,13,0.0100,20260309-011643
242,24,200.83,234,0.0100,20260309-011644
243,23,194.84,192,0.0100,20260309-011644
244,18,145.26,205,0.0100,20260309-011645
245,6,49.00,41,0.0100,20260309-011645
246,21,167.83,221,0.0100,20260309-011645
247,24,195.78,299,0.0100,20260309-011645
248,25,208.35,253,0.0100,20260309-011645
249,24,196.14,242,0.0100,20260309-011646
250,26,218.90,256,0.0100,20260309-011647
251,12,103.68,98,0.0100,20260309-011647
252,19,169.10,119,0.0100,20260309-011647
253,22,186.22,180,0.0100,20260309-011647
254,14,113.61,121,0.0100,20260309-011647
255,21,172.21,202,0.0100,20260309-011648
256,25,200.50,296,0.0100,20260309-011649
257,14,121.05,102,0.0100,20260309-011650
258,19,156.30,175,0.0100,20260309-011650
259,18,152.84,160,0.0100,20260309-011650
260,30,257.76,235,0.0100,20260309-011650
261,8,67.20,61,0.0100,20260309-011651
262,14,115.39,100,0.0100,20260309-011651
263,28,231.65,300,0.0100,20260309-011652
264,22,178.39,175,0.0100,20260309-011652
265,29,219.97,361,0.0100,20260309-011652
266,35,255.82,600,0.0100,20260309-011653
267,25,219.97,197,0.0100,20260309-011653
268,20,170.77,180,0.0100,20260309-011653
269,18,146.23,165,0.0100,20260309-011654
270,26,217.03,242,0.0100,20260309-011654
271,17,139.29,161,0.0100,20260309-011654
272,7,59.24,55,0.0100,20260309-011654
273,22,177.05,221,0.0100,20260309-011656
274,25,210.78,209,0.0100,20260309-011656
275,19,167.01,117,0.0100,20260309-011656
276,23,189.99,251,0.0100,20260309-011656
277,5,38.87,43,0.0100,20260309-011657
278,21,171.66,256,0.0100,20260309-011657
279,21,172.74,182,0.0100,20260309-011657
280,12,100.36,99,0.0100,20260309-011657
281,29,229.78,351,0.0100,20260309-011657
282,12,96.80,116,0.0100,20260309-011658
283,14,118.73,120,0.0100,20260309-011659
284,17,149.64,121,0.0100,20260309-011659
285,17,137.06,177,0.0100,20260309-011659
286,24,213.99,174,0.0100,20260309-011659
287,24,170.83,327,0.0100,20260309-011659
288,25,215.26,231,0.0100,20260309-011700
289,15,130.48,117,0.0100,20260309-011701
290,17,142.00,159,0.0100,20260309-011701
291,14,112.85,129,0.0100,20260309-011701
292,25,187.91,315,0.0100,20260309-011702
293,18,141.51,223,0.0100,20260309-011702
294,15,126.89,134,0.0100,20260309-011703
295,26,215.73,242,0.0100,20260309-011703
296,31,267.68,294,0.0100,20260309-011703
297,7,57.02,60,0.0100,20260309-011703
298,15,121.02,170,0.0100,20260309-011704
299,25,202.80,278,0.0100,20260309-011704
300,27,240.86,198,0.0100,20260309-011705
301,27,225.33,249,0.0100,20260309-011705
302,20,163.60,228,0.0100,20260309-011705
303,11,88.90,121,0.0100,20260309-011706
304,21,170.73,221,0.0100,20260309-011707
305,26,221.74,262,0.0100,20260309-011707
306,8,66.79,71,0.0100,20260309-011708
307,33,270.29,369,0.0100,20260309-011708
308,27,222.01,243,0.0100,20260309-011708
309,25,196.75,321,0.0100,20260309-011708
310,21,180.04,177,0.0100,20260309-011708
311,32,276.94,264,0.0100,20260309-011709
312,9,75.91,67,0.0100,20260309-011709
313,20,175.06,168,0.0100,20260309-011710
314,20,168.52,223,0.0100,20260309-011711
315,6,44.80,61,0.0100,20260309-011711
316,38,311.36,438,0.0100,20260309-011711
317,32,257.52,342,0.0100,20260309-011712
318,29,244.11,261,0.0100,20260309-011713
319,30,240.40,298,0.0100,20260309-011713
320,25,197.80,327,0.0100,20260309-011713
321,33,267.06,378,0.0100,20260309-011714
322,18,144.40,183,0.0100,20260309-011714
323,22,181.70,217,0.0100,20260309-011714
324,16,131.43,150,0.0100,20260309-011715
325,26,217.85,280,0.0100,20260309-011716
326,19,164.54,146,0.0100,20260309-011716
327,29,236.96,331,0.0100,20260309-011716
328,22,191.16,157,0.0100,20260309-011716
329,29,243.56,247,0.0100,20260309-011716
330,5,38.61,40,0.0100,20260309-011716
331,29,240.84,292,0.0100,20260309-011717
332,13,107.41,131,0.0100,20260309-011718
333,22,181.74,253,0.0100,20260309-011718
334,29,243.83,271,0.0100,20260309-011719
335,21,187.72,174,0.0100,20260309-011719
336,22,187.43,232,0.0100,20260309-011719
337,28,230.81,260,0.0100,20260309-011720
338,22,191.49,190,0.0100,20260309-011720
339,1,-2.56,24,0.0100,20260309-011720
340,29,237.84,281,0.0100,20260309-011720
341,23,194.98,203,0.0100,20260309-011720
342,17,140.75,124,0.0100,20260309-011721
343,19,158.72,196,0.0100,20260309-011722
344,12,99.12,105,0.0100,20260309-011722
345,19,159.34,183,0.0100,20260309-011722
346,14,114.17,138,0.0100,20260309-011722
347,29,230.18,337,0.0100,20260309-011723
348,20,162.36,178,0.0100,20260309-011723
349,7,56.44,54,0.0100,20260309-011723
350,5,37.73,43,0.0100,20260309-011723
351,28,229.37,263,0.0100,20260309-011724
352,8,66.19,55,0.0100,20260309-011724
353,16,116.72,159,0.0100,20260309-011725
354,9,75.73,71,0.0100,20260309-011725
355,14,121.24,96,0.0100,20260309-011726
356,32,265.94,350,0.0100,20260309-011726
357,28,236.34,299,0.0100,20260309-011726
358,15,130.67,106,0.0100,20260309-011726
359,14,117.10,122,0.0100,20260309-011726
360,25,214.40,212,0.0100,20260309-011726
361,30,243.68,369,0.0100,20260309-011727
362,30,242.53,314,0.0100,20260309-011728
363,15,120.00,104,0.0100,20260309-011728
364,19,164.78,137,0.0100,20260309-011728
365,12,101.71,101,0.0100,20260309-011728
366,19,155.64,186,0.0100,20260309-011728
367,11,90.67,80,0.0100,20260309-011729
368,19,160.56,185,0.0100,20260309-011729
369,24,187.94,265,0.0100,20260309-011730
370,19,161.09,173,0.0100,20260309-011730
371,18,152.19,172,0.0100,20260309-011730
372,15,130.91,108,0.0100,20260309-011730
373,27,229.84,235,0.0100,20260309-011731
374,23,193.81,198,0.0100,20260309-011731
375,22,183.57,215,0.0100,20260309-011731
376,26,216.43,278,0.0100,20260309-011732
377,16,141.67,119,0.0100,20260309-011732
378,18,153.11,156,0.0100,20260309-011732
379,4,27.76,60,0.0100,20260309-011732
380,20,162.17,185,0.0100,20260309-011733
381,20,160.67,189,0.0100,20260309-011733
382,18,150.81,153,0.0100,20260309-011734
383,21,177.50,193,0.0100,20260309-011734
384,22,184.92,229,0.0100,20260309-011735
385,17,133.21,185,0.0100,20260309-011735
386,17,141.30,161,0.0100,20260309-011735
387,14,118.10,109,0.0100,20260309-011736
388,5,35.90,60,0.0100,20260309-011737
389,28,235.98,287,0.0100,20260309-011737
390,27,218.25,309,0.0100,20260309-011737
391,24,198.07,234,0.0100,20260309-011737
392,4,28.46,53,0.0100,20260309-011738
393,22,188.99,195,0.0100,20260309-011738
394,29,233.65,341,0.0100,20260309-011738
395,30,246.61,281,0.0100,20260309-011739
396,19,160.75,152,0.0100,20260309-011739
397,32,278.41,302,0.0100,20260309-011739
398,10,87.98,57,0.0100,20260309-011739
399,15,111.06,201,0.0100,20260309-011740
400,16,131.65,164,0.0100,20260309-011740
401,19,161.89,149,0.0100,20260309-011741
402,13,93.31,156,0.0100,20260309-011741
403,29,238.02,327,0.0100,20260309-011741
404,29,258.45,257,0.0100,20260309-011741
405,27,228.76,248,0.0100,20260309-011742
406,11,95.29,71,0.0100,20260309-011743
407,13,114.72,105,0.0100,20260309-011743
408,26,212.07,293,0.0100,20260309-011743
409,23,193.57,245,0.0100,20260309-011744
410,18,152.36,173,0.0100,20260309-011745
411,19,158.47,156,0.0100,20260309-011745
412,32,259.22,377,0.0100,20260309-011745
413,26,196.73,294,0.0100,20260309-011745
414,25,210.49,220,0.0100,20260309-011746
415,30,238.12,374,0.0100,20260309-011746
416,23,191.66,225,0.0100,20260309-011746
417,18,158.25,136,0.0100,20260309-011746
418,11,92.97,84,0.0100,20260309-011746
419,3,20.03,24,0.0100,20260309-011747
420,18,148.77,161,0.0100,20260309-011748
421,20,165.51,171,0.0100,20260309-011748
422,16,128.35,160,0.0100,20260309-011748
423,20,172.59,166,0.0100,20260309-011748
424,11,93.67,101,0.0100,20260309-011748
425,19,166.82,156,0.0100,20260309-011749
426,23,190.26,224,0.0100,20260309-011749
427,8,68.20,58,0.0100,20260309-011749
428,13,106.38,104,0.0100,20260309-011749
429,13,110.91,104,0.0100,20260309-011750
430,21,181.88,170,0.0100,20260309-011751
431,31,271.75,298,0.0100,20260309-011751
432,16,140.31,129,0.0100,20260309-011751
433,27,226.33,242,0.0100,20260309-011752
434,28,224.57,358,0.0100,20260309-011753
435,37,315.28,333,0.0100,20260309-011753
436,29,237.57,311,0.0100,20260309-011753
437,1,0.18,14,0.0100,20260309-011753
438,22,185.63,181,0.0100,20260309-011754
439,27,222.55,227,0.0100,20260309-011754
440,25,201.87,263,0.0100,20260309-011754
441,12,99.17,134,0.0100,20260309-011755
442,8,64.74,53,0.0100,20260309-011755
443,18,144.95,193,0.0100,20260309-011756
444,29,242.19,278,0.0100,20260309-011756
445,6,47.18,50,0.0100,20260309-011757
446,24,198.34,255,0.0100,20260309-011757
447,16,138.43,102,0.0100,20260309-011758
448,13,111.97,100,0.0100,20260309-011758
449,23,186.54,266,0.0100,20260309-011758
450,42,317.26,548,0.0100,20260309-011758
451,29,233.68,355,0.0100,20260309-011758
452,29,244.93,281,0.0100,20260309-011759
453,26,213.67,286,0.0100,20260309-011759
454,16,133.04,121,0.0100,20260309-011759
455,5,38.88,39,0.0100,20260309-011759
456,15,131.22,90,0.0100,20260309-011800
457,16,136.54,140,0.0100,20260309-011800
458,13,104.27,111,0.0100,20260309-011800
459,19,156.89,193,0.0100,20260309-011802
460,25,215.34,229,0.0100,20260309-011802
461,18,146.25,190,0.0100,20260309-011802
462,26,213.56,302,0.0100,20260309-011803
463,25,197.25,286,0.0100,20260309-011803
464,25,213.46,229,0.0100,20260309-011803
465,33,273.49,342,0.0100,20260309-011803
466,16,136.64,101,0.0100,20260309-011804
467,12,99.61,103,0.0100,20260309-011804
468,19,163.39,131,0.0100,20260309-011804
469,16,141.75,107,0.0100,20260309-011804
470,10,81.56,70,0.0100,20260309-011805
471,17,139.04,183,0.0100,20260309-011806
472,23,185.50,215,0.0100,20260309-011806
473,21,176.37,193,0.0100,20260309-011806
474,39,309.46,472,0.0100,20260309-011807
475,18,150.89,168,0.0100,20260309-011807
476,22,185.23,205,0.0100,20260309-011807
477,29,250.10,259,0.0100,20260309-011807
478,25,203.56,236,0.0100,20260309-011809
479,21,165.60,203,0.0100,20260309-011810
480,22,178.15,240,0.0100,20260309-011810
481,21,176.96,201,0.0100,20260309-011810
482,9,76.81,60,0.0100,20260309-011810
483,24,194.05,272,0.0100,20260309-011810
484,29,247.50,276,0.0100,20260309-011811
485,36,304.47,379,0.0100,20260309-011811
486,12,101.12,93,0.0100,20260309-011811
487,12,104.80,73,0.0100,20260309-011811
488,8,66.70,61,0.0100,20260309-011812
489,3,18.69,40,0.0100,20260309-011812
490,20,162.14,184,0.0100,20260309-011813
491,20,164.52,199,0.0100,20260309-011813
492,34,274.32,410,0.0100,20260309-011813
493,14,118.80,124,0.0100,20260309-011813
494,6,50.44,29,0.0100,20260309-011813
495,5,35.17,59,0.0100,20260309-011813
496,22,183.50,201,0.0100,20260309-011814
497,28,229.43,255,0.0100,20260309-011814
498,6,45.29,62,0.0100,20260309-011814
499,25,205.24,223,0.0100,20260309-011814
500,21,176.19,185,0.0100,20260309-011815
501,15,122.21,165,0.0100,20260309-011816
502,15,124.08,133,0.0100,20260309-011816
503,11,91.23,94,0.0100,20260309-011816
504,18,148.16,170,0.0100,20260309-011817
505,34,301.43,258,0.0100,20260309-011817
506,17,148.13,138,0.0100,20260309-011818
